Unnamed: 0,material_id,cif,formula,heat_all,heat_ref,dir_gap,ind_gap
14563,17120,"# generated using pymatgen
data_TlOsN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.16516549
_cell_length_b   4.16516549
_cell_length_c   4.16516549
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TlOsN3
_chemical_formula_sum   'Tl1 Os1 N3'
_cell_volume   72.25980491
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Os  Os0  1  0.00000000  0.00000000  0.00000000  1
  Tl  Tl1  1  0.50000000  0.50000000  0.50000000  1
  N  N2  1  0.50000000  0.00000000  0.50000000  1
  N  N3  1  0.50000000  0.50000000  0.00000000  1
  N  N4  1  0.00000000  0.50000000  0.50000000  1
",OsTlN3,3.54,3.4534843836590072,0.0,0.0
17251,18893,"# generated using pymatgen
data_CsNaN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.86878000
_cell_length_b   4.86878000
_cell_length_c   4.86878000
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CsNaN3
_chemical_formula_sum   'Cs1 Na1 N3'
_cell_volume   115.41452112
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.00045432  -0.00000000  0.00000000  1
  Na  Na1  1  0.50476214  0.50000000  0.50000000  1
  N  N2  1  0.49980123  0.00000000  0.50000000  1
  N  N3  1  0.49980123  0.50000000  0.00000000  1
  N  N4  1  0.00496732  0.50000000  0.50000000  1
",CsNaN3,3.88,2.70482588836071,0.0,0.0
6848,18749,"# generated using pymatgen
data_CuHgN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.27840218
_cell_length_b   4.27840218
_cell_length_c   4.27840218
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CuHgN3
_chemical_formula_sum   'Cu1 Hg1 N3'
_cell_volume   78.31497620
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cu  Cu0  1  0.00000000  0.00000000  0.00000000  1
  Hg  Hg1  1  0.50000000  0.50000000  0.50000000  1
  N  N2  1  0.50000000  0.00000000  0.50000000  1
  N  N3  1  0.50000000  0.50000000  0.00000000  1
  N  N4  1  0.00000000  0.50000000  0.50000000  1
",CuHgN3,2.86,2.8511290450318865,0.0,0.0
1785,17949,"# generated using pymatgen
data_TlAsN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.21808397
_cell_length_b   4.21808397
_cell_length_c   4.21808397
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   TlAsN3
_chemical_formula_sum   'Tl1 As1 N3'
_cell_volume   75.04913009
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  As  As0  1  0.00000000  0.00000000  0.00000000  1
  Tl  Tl1  1  0.50000000  0.50000000  0.50000000  1
  N  N2  1  0.50000000  0.00000000  0.50000000  1
  N  N3  1  0.50000000  0.50000000  0.00000000  1
  N  N4  1  0.00000000  0.50000000  0.50000000  1
",AsTlN3,2.88,2.8010062870308245,0.0,0.0
16758,16786,"# generated using pymatgen
data_CuWN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.06103865
_cell_length_b   4.06103865
_cell_length_c   4.06103865
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CuWN3
_chemical_formula_sum   'Cu1 W1 N3'
_cell_volume   66.97479101
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cu  Cu0  1  0.30897474  0.00000000  -0.00000000  1
  W  W1  1  0.46936000  0.50000000  0.50000000  1
  N  N2  1  0.41231602  -0.00000000  0.50000000  1
  N  N3  1  0.41231602  0.50000000  0.00000000  1
  N  N4  1  -0.07004482  0.50000000  0.50000000  1
",CuWN3,0.76,0.7596447893551641,0.0,0.0
4701,18204,"# generated using pymatgen
data_NaYN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.13517326
_cell_length_b   4.13517326
_cell_length_c   4.13517326
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   NaYN3
_chemical_formula_sum   'Na1 Y1 N3'
_cell_volume   70.71004814
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Y  Y0  1  0.00000000  0.00000000  0.00000000  1
  Na  Na1  1  0.50000000  0.50000000  0.50000000  1
  N  N2  1  0.50000000  0.00000000  0.50000000  1
  N  N3  1  0.50000000  0.50000000  0.00000000  1
  N  N4  1  0.00000000  0.50000000  0.50000000  1
",YNaN3,2.74,2.195722797715521,0.0,0.0
15955,18450,"# generated using pymatgen
data_CsCoN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.09668600
_cell_length_b   4.09668600
_cell_length_c   4.09668600
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   CsCoN3
_chemical_formula_sum   'Cs1 Co1 N3'
_cell_volume   68.75401005
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Cs  Cs0  1  0.00310387  0.00000000  0.00000000  1
  Co  Co1  1  0.50487948  0.50000000  0.50000000  1
  N  N2  1  0.50108387  0.00000000  0.50000000  1
  N  N3  1  0.50108387  0.50000000  0.00000000  1
  N  N4  1  0.00029395  0.50000000  0.50000000  1
",CsCoN3,2.32,1.6833056465406764,0.0,0.0
7644,16994,"# generated using pymatgen
data_KNbN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.26314646
_cell_length_b   4.26314646
_cell_length_c   4.26314646
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   KNbN3
_chemical_formula_sum   'K1 Nb1 N3'
_cell_volume   77.48020491
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Nb  Nb0  1  0.02016774  0.00000000  -0.00000000  1
  K  K1  1  0.54810200  0.50000000  0.50000000  1
  N  N2  1  0.07207879  0.00000000  0.50000000  1
  N  N3  1  0.07207879  0.50000000  -0.00000000  1
  N  N4  1  0.04941839  0.50000000  0.50000000  1
",NbKN3,2.44,1.8383058987247007,0.0,0.0
1090,16305,"# generated using pymatgen
data_VWN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.78038181
_cell_length_b   3.78038181
_cell_length_c   3.78038181
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   VWN3
_chemical_formula_sum   'V1 W1 N3'
_cell_volume   54.02652005
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  W  W0  1  0.00000000  0.00000000  0.00000000  1
  V  V1  1  0.50000000  0.50000000  0.50000000  1
  N  N2  1  0.50000000  0.00000000  0.50000000  1
  N  N3  1  0.50000000  0.50000000  0.00000000  1
  N  N4  1  0.00000000  0.50000000  0.50000000  1
",WVN3,1.42,1.4258607933861682,0.0,0.0
15636,16425,"# generated using pymatgen
data_ScFeN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.75477578
_cell_length_b   3.75477578
_cell_length_c   3.75477578
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ScFeN3
_chemical_formula_sum   'Sc1 Fe1 N3'
_cell_volume   52.93611012
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.12182177  -0.00000000  0.00000000  1
  Fe  Fe1  1  0.54292205  0.50000000  0.50000000  1
  N  N2  1  0.42344870  0.00000000  0.50000000  1
  N  N3  1  0.42344870  0.50000000  -0.00000000  1
  N  N4  1  -0.00978978  0.50000000  0.50000000  1
",ScFeN3,0.96,0.9058116622502952,0.0,0.0
908,17684,"# generated using pymatgen
data_RbRuN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.17735714
_cell_length_b   4.17735714
_cell_length_c   4.17735714
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   RbRuN3
_chemical_formula_sum   'Rb1 Ru1 N3'
_cell_volume   72.89618818
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Ru  Ru0  1  -0.09027452  0.00000000  0.00000000  1
  Rb  Rb1  1  0.41058258  0.50000000  0.50000000  1
  N  N2  1  0.90818622  -0.00000000  0.50000000  1
  N  N3  1  0.90818622  0.50000000  -0.00000000  1
  N  N4  1  -0.08963507  0.50000000  0.50000000  1
",RuRbN3,2.72,2.1043585671460585,0.0,0.0
6258,17152,"# generated using pymatgen
data_BaReN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.49494738
_cell_length_b   4.49494738
_cell_length_c   4.49494738
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   BaReN3
_chemical_formula_sum   'Ba1 Re1 N3'
_cell_volume   90.81839812
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Re  Re0  1  0.00000000  0.00000000  0.00000000  1
  Ba  Ba1  1  0.50000000  0.50000000  0.50000000  1
  N  N2  1  0.50000000  0.00000000  0.50000000  1
  N  N3  1  0.50000000  0.50000000  0.00000000  1
  N  N4  1  0.00000000  0.50000000  0.50000000  1
",ReBaN3,3.92,3.484499784482653,0.0,0.0
6636,16475,"# generated using pymatgen
data_ScGeN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.80891890
_cell_length_b   3.80891890
_cell_length_c   3.80891890
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   ScGeN3
_chemical_formula_sum   'Sc1 Ge1 N3'
_cell_volume   55.25927431
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Sc  Sc0  1  0.00338728  0.00000000  -0.00000000  1
  Ge  Ge1  1  0.50155650  0.50000000  0.50000000  1
  N  N2  1  0.50093339  -0.00000000  0.50000000  1
  N  N3  1  0.50093339  0.50000000  0.00000000  1
  N  N4  1  0.00163531  0.50000000  0.50000000  1
",ScGeN3,1.24,1.2421577010102234,0.0,0.0
10981,16958,"# generated using pymatgen
data_MnCrN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   3.80913524
_cell_length_b   3.80913524
_cell_length_c   3.80913524
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   MnCrN3
_chemical_formula_sum   'Mn1 Cr1 N3'
_cell_volume   55.26869063
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  Mn  Mn0  1  0.18766143  -0.00000000  -0.00000000  1
  Cr  Cr1  1  0.48816505  0.50000000  0.50000000  1
  N  N2  1  0.36983678  0.00000000  0.50000000  1
  N  N3  1  0.36983678  0.50000000  0.00000000  1
  N  N4  1  -0.08061838  0.50000000  0.50000000  1
",MnCrN3,0.84,0.6049870668182677,0.0,0.0
5488,16945,"# generated using pymatgen
data_LaPdN3
_symmetry_space_group_name_H-M   'P 1'
_cell_length_a   4.07627993
_cell_length_b   4.07627993
_cell_length_c   4.07627993
_cell_angle_alpha   90.00000000
_cell_angle_beta   90.00000000
_cell_angle_gamma   90.00000000
_symmetry_Int_Tables_number   1
_chemical_formula_structural   LaPdN3
_chemical_formula_sum   'La1 Pd1 N3'
_cell_volume   67.73170387
_cell_formula_units_Z   1
loop_
 _symmetry_equiv_pos_site_id
 _symmetry_equiv_pos_as_xyz
  1  'x, y, z'
loop_
 _atom_site_type_symbol
 _atom_site_label
 _atom_site_symmetry_multiplicity
 _atom_site_fract_x
 _atom_site_fract_y
 _atom_site_fract_z
 _atom_site_occupancy
  La  La0  1  0.03783529  0.00000000  0.00000000  1
  Pd  Pd1  1  0.53759483  0.50000000  0.50000000  1
  N  N2  1  0.45183674  -0.00000000  0.50000000  1
  N  N3  1  0.45183674  0.50000000  -0.00000000  1
  N  N4  1  0.01386882  0.50000000  0.50000000  1
",LaPdN3,1.18,1.1510296457269498,0.0,0.0
